creativeID,adID,camgaignID,advertiserID,appID,appPlatform
44099,22611,2218,158,374,1
33504,3844,5270,77,277,2
24024,6020,1225,467,156,2
37585,5041,6494,588,9,2
22104,16636,4876,627,121,2
1570,2837,534,80,14,2
639,2757,70,80,14,2
33054,14730,5323,115,58,2
4043,2469,512,57,421,1
638,2982,661,80,14,2
2862,1022,552,54,389,1
35997,26122,4228,244,412,1
42403,28691,6896,624,236,2
28376,20248,5763,259,303,2
35172,27885,6108,307,15,2
30741,15699,4678,103,369,1
33230,28227,5903,392,438,1
20959,23878,2031,77,277,2
30289,21463,5060,57,397,1
24880,23291,1595,369,69,2
5936,483,139,10,434,1
24289,17622,2014,251,93,2
10454,3650,1974,375,32,2
5763,1507,139,10,434,1
3573,3535,569,54,389,1
45713,22538,4912,453,382,1
8124,18369,3569,570,457,1
22005,4590,883,406,101,2
35284,5204,2338,588,9,2
8942,15107,6494,588,9,2
13599,23927,6777,297,63,2
43920,26698,4228,244,412,1
8664,9359,2167,541,19,2
37253,23601,5462,321,178,2
13396,22315,1266,272,101,2
34563,5185,6494,588,9,2
45112,4596,2851,350,236,2
21070,30748,5194,331,15,2
32958,5528,5226,152,128,2
2197,2854,139,10,434,1
1347,1196,701,91,84,2
42028,20221,1273,57,397,1
44966,18819,5047,140,63,2
30098,8448,6801,250,332,2
6743,20341,6824,161,441,1
24457,30769,3890,345,372,1
12092,27434,1769,135,3,2
42025,22308,959,366,378,1
28158,14820,4183,576,397,1
28867,25679,2370,244,454,1
35686,9641,2226,118,259,2
10007,24908,1219,152,128,2
27678,4013,6861,408,16,2
20675,7107,6919,86,219,2
4765,1679,68,8,84,2
19619,17942,1593,201,260,2
23577,24197,4097,439,357,1
9215,25136,5873,337,379,1
6686,7853,4970,330,7,2
5728,3233,517,69,428,1
36276,4192,5955,532,378,1
26870,24711,3464,165,467,1
49928,14841,1977,198,28,2
20654,24242,5835,244,411,1
23431,6776,6084,439,357,1
13444,16952,4586,231,382,1
2356,2824,139,10,434,1
5026,375,73,54,389,1
1814,1886,569,54,389,1
4950,2330,131,54,389,1
20174,9844,1790,69,139,2
49162,6877,6494,588,9,2
17995,14589,6113,533,204,2
16008,8910,2370,244,454,1
32337,26074,6136,29,165,2
37541,6458,2869,328,372,1
33385,10352,5868,255,433,1
1211,451,58,57,421,1
40362,15983,1613,479,427,1
39278,10882,2370,244,454,1
19715,13168,3219,570,457,1
40787,3749,1162,316,374,1
4515,810,73,54,389,1
23616,20579,942,554,403,1
44918,21627,2515,373,457,1
50130,25767,3423,512,473,1
47014,3979,5873,337,379,1
11463,6246,4390,588,9,2
15081,16759,5226,152,128,2
47563,30720,3641,487,357,1
25277,27756,6926,407,118,2
45278,5776,5835,244,411,1
16942,22656,5835,244,411,1
47547,18980,1120,569,79,2
2447,2867,304,87,116,2
51376,9390,6667,99,108,2
7552,7078,6688,588,9,2
50815,17865,4619,93,4,2
35705,4628,1048,382,60,2
440,193,131,54,389,1
9353,18032,5111,526,222,2
28854,29559,1637,392,438,1
7595,20604,2370,244,454,1
51566,26343,5573,605,9,2
24662,14632,1192,307,15,2
20974,17256,3773,470,21,2
7281,30702,2588,392,438,1
42184,30067,1248,477,382,1
32156,21431,3758,231,382,1
21022,6460,5835,244,411,1
10245,19570,4662,302,305,2
6851,29583,5835,244,411,1
45362,15058,6518,631,374,1
285,627,569,54,389,1
11494,18015,6494,588,9,2
29583,9914,4981,602,439,1
15247,24166,1316,121,21,2
26155,25751,2530,89,209,2
31647,21035,6637,354,279,2
34988,9049,6359,477,382,1
2439,3112,73,54,389,1
2221,2806,654,54,389,1
21550,30509,6801,250,332,2
19455,4389,6584,471,159,2
9032,20958,3131,601,388,1
15572,30531,5252,345,372,1
33860,18057,6068,69,139,2
33073,16318,1553,494,382,1
8123,22498,3160,453,382,1
26262,30813,6494,588,9,2
4321,3119,552,54,389,1
13198,15539,4635,282,158,2
29758,9127,4024,76,261,2
17504,22745,5835,244,411,1
11037,24537,921,152,128,2
1177,857,455,32,286,2
50551,17110,1048,382,60,2
32806,29800,6249,69,139,2
10333,15398,5671,343,433,1
42695,15762,5977,134,408,1
31480,19651,3873,272,404,1
179,3512,569,54,389,1
50460,20253,4533,546,270,2
44018,21360,6688,588,9,2
4811,1437,139,10,434,1
39312,17574,4357,453,382,1
8398,23425,5835,244,411,1
25066,16510,5098,642,357,1
29773,27547,2370,244,454,1
16703,4967,4228,244,412,1
45136,6785,2370,244,454,1
51233,26622,3123,376,18,2
16281,4557,4690,250,332,2
23691,28485,6644,371,131,2
31237,16446,6230,656,143,2
50532,22748,2637,57,337,2
18145,26646,6240,645,172,2
30266,22774,5835,244,411,1
34962,5403,1814,291,433,1
43078,20584,3108,184,10,2
46525,23032,4390,588,9,2
43154,27620,3354,339,368,1
1713,586,64,57,421,1
18746,4210,4482,381,3,2
16547,14987,4309,453,382,1
34857,16184,3650,415,215,2
5606,452,139,10,434,1
28780,20101,4390,588,9,2
36500,27050,2706,657,69,2
8484,7295,6120,184,10,2
32591,8516,2370,244,454,1
38274,19852,2370,244,454,1
37108,8937,4228,244,412,1
10483,28766,5736,439,357,1
25060,30199,4041,111,44,2
4963,564,684,7,336,2
18665,29492,4799,172,429,1
8516,14319,6494,588,9,2
29190,10715,6289,405,10,2
7988,14412,4304,165,467,1
36011,12098,2280,613,3,2
50879,5069,4653,57,342,2
2978,466,536,35,356,1
44312,23137,4228,244,412,1
35439,16644,1037,169,9,2
42944,20669,1333,479,342,2
49976,13023,5117,14,324,2
41397,13516,5771,645,151,2
10463,14431,4228,244,412,1
22096,20401,5502,231,382,1
12565,16807,6651,563,407,1
290,1245,391,54,389,1
5326,66,391,54,389,1
9039,13937,2370,244,454,1
12916,13009,4510,279,12,2
16706,15318,4475,20,219,2
7767,5398,2370,244,454,1
36282,10268,919,586,365,1
23821,4848,1347,398,94,2
31101,27442,2590,487,357,1
22927,30072,3023,66,330,2
12122,14454,4503,165,478,1
46900,11408,5835,244,411,1
45745,29039,6231,52,35,2
36300,18386,4228,244,412,1
9964,13091,6494,588,9,2
18408,29040,2370,244,454,1
44784,24955,4491,554,403,1
16669,6022,2370,244,454,1
10197,30580,4615,69,139,2
22455,17841,4754,100,110,2
23985,7300,4502,583,405,1
8042,14513,4533,546,270,2
12564,9118,1570,225,57,2
27726,5121,1120,569,79,2
45944,19127,4390,588,9,2
32743,30160,6539,318,438,1
10019,18252,1664,20,219,2
6687,23640,3733,123,57,2
16196,10948,6939,624,467,1
3257,3284,512,57,421,1
8487,24389,5238,222,163,2
41789,31286,2882,140,63,2
38749,6527,4930,494,382,1
37910,6279,4814,119,99,2
33511,24842,2554,345,372,1
39535,19083,2264,184,10,2
10996,5298,5238,222,163,2
47726,6026,6846,477,382,1
25595,10745,3123,376,18,2
43006,29103,4228,244,412,1
45076,20903,1833,76,261,2
551,2744,272,47,336,2
37859,26533,2370,244,454,1
28859,23997,4533,546,270,2
41090,16062,6494,588,9,2
16928,15226,5835,244,411,1
29816,7931,2836,88,133,2
40587,10641,4228,244,412,1
10462,16019,1835,337,379,1
29703,17519,2370,244,454,1
44606,16693,6656,231,382,1
14213,11538,4228,244,412,1
645,2264,139,10,434,1
39926,7669,6688,588,9,2
30793,24707,4856,470,21,2
17297,25641,6899,381,3,2
32753,12352,4555,223,361,1
2770,284,131,54,389,1
10784,3925,4716,335,33,2
48703,14708,1613,479,427,1
12036,5424,6474,532,378,1
13376,11089,4228,244,412,1
3338,1496,569,54,389,1
19401,7042,6927,191,355,1
17410,12519,1523,316,374,1
26332,20125,6688,588,9,2
44541,16147,5809,369,69,2
36020,19713,3203,290,34,2
50462,31011,1311,491,26,2
19345,13100,3001,453,382,1
8545,8242,6786,582,476,1
12427,9240,1068,381,3,2
27160,17559,2014,251,93,2
5337,3242,375,80,14,2
38373,5803,6494,588,9,2
28949,25073,2370,244,454,1
994,813,569,54,389,1
38772,15524,5682,345,372,1
50547,30202,6667,99,108,2
12715,11942,6252,175,401,1
51336,13142,1388,424,395,1
40232,4855,4228,244,412,1
42395,9512,5873,337,379,1
6561,2394,552,54,389,1
50994,29340,2371,345,372,1
18014,9717,1459,582,236,2
5004,696,183,3,465,1
17661,19540,4671,29,165,2
48926,4849,4390,588,9,2
5875,3332,512,57,421,1
44951,23579,5882,636,7,2
34578,14028,1933,307,15,2
46266,26912,831,265,174,2
10219,20738,957,370,378,1
6056,1920,654,54,389,1
15934,7324,2370,244,454,1
31032,16271,5692,108,39,2
18853,3948,921,152,128,2
40241,25940,1120,569,79,2
20070,23240,2336,341,236,2
45020,29284,5948,17,176,2
39772,17029,4219,69,139,2
37733,6777,4884,117,374,1
11439,10285,5640,135,3,2
40579,5463,3935,539,297,2
4088,1570,635,52,356,1
294,2832,569,54,389,1
497,383,391,54,389,1
51585,27740,2370,244,454,1
42842,6103,6112,576,397,1
1756,2055,569,54,389,1
36289,14903,1613,479,427,1
50732,16763,1336,263,46,2
48801,27518,6269,171,211,2
49244,28141,5873,337,379,1
27536,21169,2370,244,454,1
8902,18292,2903,7,219,2
3142,1452,170,89,420,1
32216,28743,2411,411,453,1
30504,17611,3981,184,10,2
13731,28478,5976,183,230,2
19404,8699,2370,244,454,1
32331,3854,2370,244,454,1
10836,16506,2746,316,374,1
14744,22606,5948,17,176,2
45554,20120,6146,624,471,1
15589,10481,5835,244,411,1
4787,2077,512,57,421,1
17257,24717,2073,21,324,2
45509,19795,6688,588,9,2
41137,6994,6506,649,441,1
33392,6343,2218,158,374,1
2718,3566,552,54,389,1
21839,21215,842,334,368,1
15101,18801,5835,244,411,1
28222,29586,5835,244,411,1
4612,3174,473,57,421,1
13514,6541,1260,73,261,2
40277,7724,1120,569,79,2
45795,12414,4024,76,261,2
1538,1996,274,29,286,2
16035,9502,6153,299,452,1
34395,11897,1613,479,427,1
405,3013,139,10,434,1
33926,26039,5835,244,411,1
21170,10674,2665,439,357,1
16508,4836,6227,649,441,1
1987,2249,205,54,389,1
25074,17708,4228,244,412,1
31024,13696,3435,165,478,1
35776,16170,2383,85,475,1
3057,1645,654,54,389,1
1744,3305,631,27,198,2
8437,9481,4228,244,412,1
21490,19889,1030,559,7,2
18034,26151,5694,637,403,1
42941,19259,4134,439,357,1
48852,5511,2674,582,471,1
39042,16299,1054,123,282,2
51315,9046,2311,356,214,2
14941,15956,6494,588,9,2
36792,13787,980,318,466,1
43978,25575,5205,231,382,1
25764,24981,2874,135,3,2
24035,12100,1818,387,246,2
32599,31123,6861,408,16,2
29832,10219,3315,249,10,2
39497,7539,6590,152,128,2
41418,4514,1333,479,342,2
17494,11975,6496,339,368,1
5210,513,284,59,127,2
51078,19518,2465,224,463,1
30604,25765,6820,178,114,2
50691,28397,5835,244,411,1
1906,3088,139,10,434,1
49153,15876,2067,165,236,2
18605,5780,6120,184,10,2
32631,15892,5835,244,411,1
5365,1876,131,54,389,1
7950,16787,5182,369,69,2
23034,28899,4255,649,441,1
3029,1593,205,54,389,1
7583,17434,3822,47,274,2
33656,5032,6643,652,357,1
2513,3487,139,10,434,1
2746,1074,139,10,434,1
21296,25651,4228,244,412,1
23181,23278,1120,569,79,2
50451,26952,1682,520,17,2
45213,5840,5006,486,300,2
31193,14940,6112,576,397,1
4183,1862,552,54,389,1
19061,7348,4636,576,342,2
23796,13185,3083,152,128,2
25759,9102,6688,588,9,2
4984,1126,64,57,421,1
36103,21106,5835,244,411,1
31624,6157,5835,244,411,1
723,527,170,89,420,1
4946,906,303,29,286,2
9445,19076,2219,329,57,2
15298,12651,4533,546,270,2
29321,12080,3935,539,297,2
4209,1347,139,10,434,1
8127,6160,3346,103,369,1
34582,6538,4390,588,9,2
51036,30851,1770,349,453,1
45505,21914,1790,69,139,2
42521,26275,6494,588,9,2
3854,1326,139,10,434,1
51210,11149,3040,453,382,1
22856,8623,1632,453,382,1
7335,11587,5835,244,411,1
28489,16115,2070,263,46,2
30508,24883,2370,244,454,1
40090,5207,1514,622,433,1
12954,20179,4671,29,165,2
44011,29245,5547,123,57,2
39878,8809,6545,32,165,2
49883,22381,5903,392,438,1
7554,19378,3225,444,77,2
24313,22644,6288,477,382,1
10671,13078,5502,231,382,1
650,3397,654,54,389,1
35152,28351,4228,244,412,1
21486,19036,2262,225,57,2
34949,12425,1614,20,219,2
889,1333,112,54,389,1
16058,7427,2928,338,148,2
36868,27355,4912,453,382,1
5109,2082,654,54,389,1
11801,26468,4228,244,412,1
42404,27353,5835,244,411,1
33517,14143,6494,588,9,2
13242,15306,4716,335,33,2
47303,16877,5802,29,165,2
2938,2720,139,10,434,1
37385,14596,5835,244,411,1
10037,6997,4661,231,382,1
6015,1926,73,54,389,1
2159,1283,139,10,434,1
17634,24816,1615,349,453,1
47467,27571,5270,77,277,2
51215,7138,3709,353,357,1
8377,7860,1770,349,453,1
20925,24902,6584,471,159,2
21055,12832,4425,136,203,2
37139,21954,4228,244,412,1
22793,17904,1120,569,79,2
35151,24411,5804,231,382,1
47628,5454,5835,244,411,1
18224,23692,5835,244,411,1
46066,22809,5835,244,411,1
46275,15074,2370,244,454,1
15171,25666,4647,219,314,2
25585,10230,2338,588,9,2
40384,14081,5207,87,37,2
27269,5595,2048,376,18,2
29919,7618,5835,244,411,1
44705,22927,6027,405,10,2
42255,12326,4233,18,295,2
45523,7983,5835,244,411,1
27625,7406,6688,588,9,2
20154,3776,5835,244,411,1
18736,28005,2370,244,454,1
46871,31356,1494,395,177,2
51282,4374,2360,565,375,1
46343,26790,2530,89,209,2
35794,9816,1790,69,139,2
24420,23951,3969,349,453,1
18137,24374,1636,158,374,1
6223,2000,131,54,389,1
26259,21339,2219,329,57,2
20759,20216,5941,634,141,2
9285,24406,6202,588,9,2
20502,23073,4213,560,380,1
4751,2139,89,29,286,2
5894,1375,552,54,389,1
49820,6281,2376,93,4,2
18808,13546,4209,61,388,1
16677,14451,1613,479,427,1
33545,28038,4555,223,361,1
9325,8061,3952,69,139,2
42886,3730,4228,244,412,1
28734,19576,4304,165,467,1
50852,17112,5835,244,411,1
5289,3205,205,54,389,1
761,2423,552,54,389,1
26127,15992,3704,327,157,2
4142,1220,391,54,389,1
21551,18588,4041,111,44,2
24175,23895,2370,244,454,1
20147,21953,4755,416,63,2
7089,14518,5060,57,397,1
49670,10461,2014,251,93,2
35062,21825,4462,93,376,1
38478,19752,3277,576,464,1
42807,3741,6136,29,165,2
48223,19141,5835,244,411,1
49034,27920,4228,244,412,1
35703,4361,5835,244,411,1
24782,24029,6494,588,9,2
7800,15923,6289,405,10,2
34661,7297,6656,231,382,1
23646,4279,1121,658,70,2
48456,16476,5835,244,411,1
25216,23833,5676,639,32,2
48973,29919,2974,299,452,1
13934,4388,4228,244,412,1
51012,17879,2370,244,454,1
22276,28569,2895,57,342,2
1401,291,608,89,420,1
50272,25900,2370,244,454,1
2727,261,391,54,389,1
24760,24289,4671,29,165,2
15925,20409,2370,244,454,1
2312,3315,205,54,389,1
26532,13327,6688,588,9,2
31640,15541,4671,29,165,2
17052,20970,4944,175,401,1
20316,20990,2552,316,374,1
40226,21926,4985,231,382,1
6027,504,131,54,389,1
5908,1476,112,54,389,1
5079,1256,569,54,389,1
33842,19507,3415,117,374,1
34702,11390,5302,382,60,2
2463,1631,205,54,389,1
10032,16784,4533,546,270,2
9405,20976,3389,213,131,2
46137,4501,980,318,466,1
42950,8866,1654,570,457,1
38721,17316,2370,244,454,1
35916,16623,1671,263,46,2
13560,17173,1816,182,24,2
34430,19252,2262,225,57,2
40168,9184,5835,244,411,1
49364,23865,5695,349,453,1
41525,24532,5592,565,375,1
20073,17734,4533,546,270,2
20570,11874,5835,244,411,1
1767,3228,131,54,389,1
4711,782,154,87,116,2
23916,26849,2712,152,128,2
182,1208,575,52,356,1
37582,17326,4228,244,412,1
11029,8246,2122,532,378,1
37451,24367,1291,543,34,2
2498,1807,284,59,127,2
27011,10508,1654,570,457,1
1695,1318,275,73,278,2
40638,23008,3220,395,177,2
33241,7765,3489,396,64,2
38672,27045,2468,590,162,2
4483,404,139,10,434,1
3866,1931,139,10,434,1
26523,6221,6899,381,3,2
36424,24225,4933,546,270,2
50914,17238,2725,349,453,1
7544,15632,4390,588,9,2
33174,10269,4716,335,33,2
46438,21598,4228,244,412,1
32528,14638,1568,415,215,2
4894,1820,139,10,434,1
38428,30615,5835,244,411,1
46804,15192,5835,244,411,1
25384,21942,4228,244,412,1
43639,10551,1769,135,3,2
33442,23412,1663,398,94,2
47539,11385,3062,88,133,2
14156,11092,1732,582,467,1
29789,11715,4653,57,337,2
32419,6217,5835,244,411,1
35189,21613,1273,57,397,1
13794,5195,2370,244,454,1
40209,25031,5835,244,411,1
25979,28414,6494,588,9,2
19315,9363,4671,29,165,2
17986,31433,5973,324,7,2
3115,2565,552,54,389,1
5534,3194,139,10,434,1
6670,14084,4228,244,412,1
48838,30039,5835,244,411,1
13204,31018,1732,582,467,1
50901,19083,2264,184,10,2
45430,18575,5835,244,411,1
31273,11659,2140,406,101,2
38470,10284,1246,69,139,2
42705,8396,2723,382,60,2
13701,29156,5835,244,411,1
28428,10349,6598,421,228,2
28628,15514,1476,655,170,2
47606,18577,4228,244,412,1
33740,24961,5835,244,411,1
17750,24346,6288,477,382,1
47490,4022,5835,244,411,1
19144,14051,3026,565,375,1
26710,23071,2370,244,454,1
25907,29959,2355,479,464,1
1900,2742,608,89,420,1
51469,13720,3843,139,45,2
5494,2639,73,54,389,1
6576,2440,205,54,389,1
5585,918,391,54,389,1
26758,14025,5427,69,139,2
1119,606,73,54,389,1
628,3314,552,54,389,1
23917,16686,2370,244,454,1
49896,23270,1732,582,467,1
22247,10618,4390,588,9,2
12625,11636,6688,588,9,2
46881,15963,5835,244,411,1
9670,21698,6388,583,405,1
21333,16039,896,111,44,2
22234,6273,2370,244,454,1
47113,29515,5166,89,209,2
32744,8917,4228,244,412,1
29224,9899,2706,657,69,2
24176,24869,6802,387,246,2
23296,16883,4510,279,12,2
49780,21716,1316,121,21,2
4650,2993,575,52,356,1
25893,16349,2370,244,454,1
19847,9082,4912,453,382,1
21008,30828,2339,316,374,1
44690,23875,4228,244,412,1
43287,7910,3315,249,10,2
52,1600,195,64,116,2
30468,12377,3108,184,10,2
17132,23274,4933,546,270,2
29405,17093,2370,244,454,1
13066,7000,5948,17,176,2
9474,30550,4390,588,9,2
49448,21407,4533,546,270,2
29805,5637,6912,69,139,2
15629,7574,2780,618,53,2
29396,19435,4228,244,412,1
36328,7420,5468,223,361,1
38992,23480,2706,657,69,2
44044,26556,2185,657,69,2
11388,26634,1654,570,457,1
7344,11186,1149,316,374,1
1172,2938,552,54,389,1
1170,243,112,54,389,1
44402,19638,2370,244,454,1
34954,21985,4440,593,386,1
4779,1807,284,59,127,2
1103,511,139,10,434,1
25143,18478,2370,244,454,1
33021,16180,3315,249,10,2
5443,1782,274,29,286,2
26291,21098,1615,349,453,1
39997,6278,6021,642,357,1
5250,2160,391,54,389,1
6667,9189,2370,244,454,1
47358,30608,6367,501,178,2
37561,21919,4533,546,270,2
5866,1412,139,10,434,1
1406,3029,139,10,434,1
12005,12952,1012,307,15,2
44908,22331,5789,358,212,2
22194,6498,6494,588,9,2
28273,7610,5882,636,7,2
141,2630,112,54,389,1
11032,13544,3375,249,10,2
33493,6668,5885,624,471,1
23371,20449,6146,624,471,1
12262,25288,5923,306,352,2
7137,4052,1430,198,28,2
38030,10362,1581,456,377,1
39957,8781,1734,649,441,1
35345,21469,4011,576,423,1
35868,28908,5828,363,28,2
21240,24174,2212,582,477,1
51437,20713,2212,582,477,1
38257,9389,6361,396,64,2
44515,13706,6565,169,9,2
7084,8299,3866,568,155,2
10696,16956,5923,306,352,2
39986,24633,1120,569,79,2
18880,25937,2528,123,57,2
16831,20735,1786,183,230,2
36586,10018,2087,455,166,2
16300,27872,3405,491,26,2
40116,25554,6146,624,471,1
12778,4683,1091,327,157,2
33706,15350,5013,244,446,1
11725,10885,5394,593,388,1
49806,14032,2411,411,453,1
4493,2376,568,2,319,2
40390,8237,5965,479,423,1
9637,26584,3920,641,212,2
4745,629,307,80,14,2
45409,21383,1305,645,151,2
50162,11080,473,57,397,1
36998,19778,4757,576,337,2
1821,2084,355,68,127,2
25793,25145,6621,370,378,1
48353,23696,2679,350,253,2
39815,14316,1298,624,477,1
6520,2074,422,34,229,2
28126,18063,6146,624,471,1
29359,24832,2623,99,108,2
13209,27846,1449,496,141,2
32032,4725,2843,345,372,1
21478,10917,1213,306,352,2
42938,19827,5828,363,28,2
19457,22839,2674,582,471,1
32696,31405,3146,208,346,2
33521,4992,2674,582,471,1
47826,15507,2342,485,204,2
25835,10355,3023,66,330,2
24495,26612,739,578,390,1
34856,15547,3521,209,378,1
1389,3340,231,87,116,2
11999,6558,2212,582,477,1
6423,2746,2,36,123,2
9078,18379,6020,406,101,2
23075,11198,3128,574,463,1
7926,11774,2125,135,3,2
38794,8500,4885,636,7,2
20667,27566,3328,306,352,2
26863,29654,2674,582,471,1
4090,2551,569,54,389,1
35668,6327,5835,244,411,1
19535,26174,4247,57,337,2
49070,9486,3290,147,386,1
32180,14691,6713,620,474,1
50734,29390,2664,135,3,2
45662,27656,3432,620,474,1
32375,18297,6638,124,381,1
21618,22160,4594,244,454,1
6769,9225,1553,494,382,1
36391,20624,1298,624,477,1
17874,18416,6930,582,471,1
45402,29605,6852,306,352,2
43073,21472,2378,324,7,2
35566,27498,6120,184,10,2
25390,30272,907,198,28,2
17762,8531,5064,314,242,2
16823,4354,4594,244,454,1
39449,21969,6194,67,378,1
16506,23151,2261,334,368,1
13414,31209,3277,576,464,1
35241,9783,6880,251,93,2
38356,10869,5923,306,352,2
27260,22650,4594,244,454,1
17422,14968,4995,578,390,1
22059,6613,5829,633,252,2
17530,30778,5539,493,149,2
24240,21911,4041,111,44,2
33962,6519,6688,588,9,2
50569,21959,3135,464,204,2
33141,13954,1599,360,212,2
12838,29976,983,613,3,2
6927,17393,3277,576,464,1
36376,24138,2948,582,477,1
8205,7794,6126,339,368,1
35731,14824,5967,570,457,1
24798,16876,6112,576,397,1
49982,27801,5885,624,471,1
30544,22635,2973,578,390,1
20671,27973,2291,607,395,1
1245,1435,2,36,123,2
45381,3781,6244,200,259,2
36242,28726,92,57,397,1
39687,27937,1872,268,373,1
32699,31251,6136,29,165,2
39290,7401,4594,244,454,1
16487,23651,1553,494,382,1
22062,17938,3124,329,282,2
45478,13931,1213,306,352,2
29570,18005,4594,244,454,1
38153,7019,1120,569,79,2
20733,9696,5950,95,22,2
12749,24499,3130,306,352,2
31685,21298,1366,456,377,1
33156,7699,5885,624,471,1
29353,19169,823,576,423,1
22800,29344,3655,578,390,1
35626,16684,2355,479,464,1
32043,20355,5060,57,397,1
35870,5126,4542,387,246,2
33614,28264,5895,316,374,1
28673,9416,5923,306,352,2
36669,25493,4298,143,395,1
9906,8564,4594,244,454,1
45396,6861,2674,582,471,1
14769,30657,4924,312,359,1
24337,8166,4644,262,377,1
11327,3922,4995,578,390,1
33212,4177,4594,244,454,1
10265,17953,1948,31,237,2
38816,26956,2417,527,413,1
18275,19571,4985,231,382,1
6517,109,46,36,123,2
49155,26616,722,392,438,1
28910,8963,984,61,388,1
16679,30777,4140,231,382,1
38399,26181,2151,331,15,2
17664,5055,5384,479,464,1
45790,24020,2343,416,380,1
21176,27244,1449,496,141,2
42436,22677,1300,257,245,2
51096,20892,5198,618,53,2
23741,7256,4533,546,270,2
8112,11803,6340,323,104,2
49400,12059,5267,93,4,2
1635,735,353,7,336,2
16967,14792,807,231,382,1
3633,2686,569,54,389,1
17657,4608,2948,582,477,1
9551,14070,3840,69,139,2
30007,28056,3875,184,10,2
43272,5192,2674,582,471,1
38089,8568,6494,588,9,2
39565,30082,3355,251,93,2
42372,29187,3277,576,464,1
